ECG,time
2939,2023-09-14 00:03:17.643000000
624,2023-09-14 00:03:17.628000000
949,2023-09-14 00:03:17.626000000
2691,2023-09-14 00:03:17.611000000
3055,2023-09-14 00:03:17.603000000
2349,2023-09-14 00:03:17.603000000
252,2023-09-14 00:03:17.602000000
511,2023-09-14 00:03:17.593000000
1136,2023-09-14 00:03:17.589000000
2987,2023-09-14 00:03:17.567000000
1787,2023-09-14 00:03:17.557000000
2576,2023-09-14 00:03:17.557000000
309,2023-09-14 00:03:17.550000000
1966,2023-09-14 00:03:17.532000000
1645,2023-09-14 00:03:17.506000000
2614,2023-09-14 00:03:17.489000000
2143,2023-09-14 00:03:17.485000000
2157,2023-09-14 00:03:17.478000000
0,2023-09-14 00:03:17.477000000
186,2023-09-14 00:03:17.476000000
2681,2023-09-14 00:03:17.472000000
2497,2023-09-14 00:03:17.463000000
854,2023-09-14 00:03:17.454000000
774,2023-09-14 00:03:17.454000000
2433,2023-09-14 00:03:17.453000000
2315,2023-09-14 00:03:17.450000000
1510,2023-09-14 00:03:17.448000000
2615,2023-09-14 00:03:17.443000000
1670,2023-09-14 00:03:17.414000000
2095,2023-09-14 00:03:17.392000000
464,2023-09-14 00:03:17.349000000
99,2023-09-14 00:03:17.325000000
2205,2023-09-14 00:03:17.318000000
1130,2023-09-14 00:03:17.310000000
827,2023-09-14 00:03:17.310000000
203,2023-09-14 00:03:17.306000000
720,2023-09-14 00:03:17.302000000
1571,2023-09-14 00:03:17.301000000
16,2023-09-14 00:03:17.299000000
965,2023-09-14 00:03:17.298000000
2385,2023-09-14 00:03:17.285000000
2757,2023-09-14 00:03:17.266000000
1456,2023-09-14 00:03:17.253000000
2351,2023-09-14 00:03:17.251000000
550,2023-09-14 00:03:17.210000000
122,2023-09-14 00:03:17.190000000
1097,2023-09-14 00:03:17.180000000
1792,2023-09-14 00:03:17.180000000
144,2023-09-14 00:03:17.179000000
444,2023-09-14 00:03:17.150000000
2731,2023-09-14 00:03:17.147000000
432,2023-09-14 00:03:17.143000000
1747,2023-09-14 00:03:17.140000000
1104,2023-09-14 00:03:17.133000000
2467,2023-09-14 00:03:17.118000000
454,2023-09-14 00:03:17.088000000
1840,2023-09-14 00:03:17.084000000
1008,2023-09-14 00:03:17.079000000
2801,2023-09-14 00:03:17.077000000
859,2023-09-14 00:03:17.062000000
739,2023-09-14 00:03:17.037000000
0,2023-09-14 00:03:17.031000000
2277,2023-09-14 00:03:17.026000000
2041,2023-09-14 00:03:17.013000000
2453,2023-09-14 00:03:16.996000000
1011,2023-09-14 00:03:16.987000000
386,2023-09-14 00:03:16.972000000
2335,2023-09-14 00:03:16.970000000
1514,2023-09-14 00:03:16.967000000
333,2023-09-14 00:03:16.942000000
2193,2023-09-14 00:03:16.941000000
869,2023-09-14 00:03:16.925000000
1891,2023-09-14 00:03:16.914000000
2661,2023-09-14 00:03:16.905000000
67,2023-09-14 00:03:16.896000000
176,2023-09-14 00:03:16.890000000
670,2023-09-14 00:03:16.877000000
1101,2023-09-14 00:03:16.868000000
2802,2023-09-14 00:03:16.866000000
2451,2023-09-14 00:03:16.862000000
290,2023-09-14 00:03:16.858000000
688,2023-09-14 00:03:16.855000000
1931,2023-09-14 00:03:16.838000000
2833,2023-09-14 00:03:16.835000000
506,2023-09-14 00:03:16.803000000
1074,2023-09-14 00:03:16.796000000
1817,2023-09-14 00:03:16.796000000
3010,2023-09-14 00:03:16.791000000
994,2023-09-14 00:03:16.775000000
231,2023-09-14 00:03:16.773000000
2486,2023-09-14 00:03:16.741000000
2567,2023-09-14 00:03:16.740000000
1739,2023-09-14 00:03:16.734000000
2835,2023-09-14 00:03:16.712000000
1582,2023-09-14 00:03:16.696000000
734,2023-09-14 00:03:16.682000000
575,2023-09-14 00:03:16.671000000
2879,2023-09-14 00:03:16.663000000
3836,2023-09-14 00:03:16.658000000
1051,2023-09-14 00:03:16.656000000
1008,2023-09-14 00:03:16.643000000
1389,2023-09-14 00:03:16.638000000
811,2023-09-14 00:03:16.638000000
2736,2023-09-14 00:03:16.636000000
1744,2023-09-14 00:03:16.617000000
1226,2023-09-14 00:03:16.600000000
2462,2023-09-14 00:03:16.597000000
1104,2023-09-14 00:03:16.578000000
3539,2023-09-14 00:03:16.572000000
2659,2023-09-14 00:03:16.565000000
2570,2023-09-14 00:03:16.549000000
1250,2023-09-14 00:03:16.548000000
1261,2023-09-14 00:03:16.530000000
1903,2023-09-14 00:03:16.519000000
3301,2023-09-14 00:03:16.512000000
4095,2023-09-14 00:03:16.511000000
3098,2023-09-14 00:03:16.510000000
4095,2023-09-14 00:03:16.510000000
1392,2023-09-14 00:03:16.505000000
2608,2023-09-14 00:03:16.495000000
1392,2023-09-14 00:03:16.463000000
3707,2023-09-14 00:03:16.445000000
1662,2023-09-14 00:03:16.428000000
1617,2023-09-14 00:03:16.427000000
1228,2023-09-14 00:03:16.423000000
1308,2023-09-14 00:03:16.422000000
4095,2023-09-14 00:03:16.420000000
3429,2023-09-14 00:03:16.413000000
1637,2023-09-14 00:03:16.406000000
2575,2023-09-14 00:03:16.402000000
1382,2023-09-14 00:03:16.398000000
2541,2023-09-14 00:03:16.360000000
2879,2023-09-14 00:03:16.333000000
1981,2023-09-14 00:03:16.321000000
2147,2023-09-14 00:03:16.299000000
2171,2023-09-14 00:03:16.293000000
3355,2023-09-14 00:03:16.287000000
1982,2023-09-14 00:03:16.281000000
1333,2023-09-14 00:03:16.280000000
1946,2023-09-14 00:03:16.278000000
3986,2023-09-14 00:03:16.265000000
1838,2023-09-14 00:03:16.227000000
1499,2023-09-14 00:03:16.223000000
2369,2023-09-14 00:03:16.222000000
3343,2023-09-14 00:03:16.221000000
2663,2023-09-14 00:03:16.212000000
1934,2023-09-14 00:03:16.209000000
2084,2023-09-14 00:03:16.204000000
2499,2023-09-14 00:03:16.183000000
744,2023-09-14 00:03:16.182000000
2439,2023-09-14 00:03:16.156000000
860,2023-09-14 00:03:16.137000000
1814,2023-09-14 00:03:16.126000000
2181,2023-09-14 00:03:16.126000000
819,2023-09-14 00:03:16.125000000
1430,2023-09-14 00:03:16.120000000
784,2023-09-14 00:03:16.102000000
1741,2023-09-14 00:03:16.091000000
972,2023-09-14 00:03:16.091000000
1174,2023-09-14 00:03:16.068000000
867,2023-09-14 00:03:16.059000000
1493,2023-09-14 00:03:16.059000000
3476,2023-09-14 00:03:16.058000000
1595,2023-09-14 00:03:16.056000000
977,2023-09-14 00:03:16.037000000
2331,2023-09-14 00:03:16.035000000
2338,2023-09-14 00:03:16.025000000
3059,2023-09-14 00:03:16.023000000
1584,2023-09-14 00:03:16.009000000
2858,2023-09-14 00:03:16.009000000
3567,2023-09-14 00:03:16.007000000
3594,2023-09-14 00:03:16.001000000
749,2023-09-14 00:03:15.997000000
919,2023-09-14 00:03:15.955000000
1648,2023-09-14 00:03:15.953000000
794,2023-09-14 00:03:15.941000000
1489,2023-09-14 00:03:15.939000000
3432,2023-09-14 00:03:15.923000000
3629,2023-09-14 00:03:15.889000000
2652,2023-09-14 00:03:15.882000000
3673,2023-09-14 00:03:15.864000000
2192,2023-09-14 00:03:15.848000000
3136,2023-09-14 00:03:15.839000000
2356,2023-09-14 00:03:15.818000000
3455,2023-09-14 00:03:15.816000000
3429,2023-09-14 00:03:15.811000000
3136,2023-09-14 00:03:15.799000000
3389,2023-09-14 00:03:15.795000000
1955,2023-09-14 00:03:15.791000000
3313,2023-09-14 00:03:15.773000000
963,2023-09-14 00:03:15.767000000
656,2023-09-14 00:03:15.754000000
666,2023-09-14 00:03:15.740000000
2420,2023-09-14 00:03:15.740000000
2464,2023-09-14 00:03:15.717000000
401,2023-09-14 00:03:15.712000000
1905,2023-09-14 00:03:15.711000000
3122,2023-09-14 00:03:15.710000000
189,2023-09-14 00:03:15.703000000
2736,2023-09-14 00:03:15.700000000
0,2023-09-14 00:03:15.676000000
1698,2023-09-14 00:03:15.643000000
1747,2023-09-14 00:03:15.628000000
1134,2023-09-14 00:03:15.622000000
1749,2023-09-14 00:03:15.616000000
567,2023-09-14 00:03:15.612000000
2368,2023-09-14 00:03:15.590000000
2596,2023-09-14 00:03:15.588000000
3056,2023-09-14 00:03:15.578000000
2655,2023-09-14 00:03:15.576000000
1626,2023-09-14 00:03:15.575000000
2291,2023-09-14 00:03:15.561000000
3035,2023-09-14 00:03:15.553000000
358,2023-09-14 00:03:15.539000000
1613,2023-09-14 00:03:15.530000000
1389,2023-09-14 00:03:15.526000000
1316,2023-09-14 00:03:15.518000000
2384,2023-09-14 00:03:15.511000000
239,2023-09-14 00:03:15.481000000
2735,2023-09-14 00:03:15.480000000
2974,2023-09-14 00:03:15.476000000
1351,2023-09-14 00:03:15.473000000
1107,2023-09-14 00:03:15.470000000
661,2023-09-14 00:03:15.468000000
1973,2023-09-14 00:03:15.468000000
682,2023-09-14 00:03:15.467000000
2283,2023-09-14 00:03:15.454000000
1968,2023-09-14 00:03:15.420000000
1230,2023-09-14 00:03:15.408000000
567,2023-09-14 00:03:15.408000000
355,2023-09-14 00:03:15.368000000
2299,2023-09-14 00:03:15.359000000
2351,2023-09-14 00:03:15.352000000
690,2023-09-14 00:03:15.347000000
2715,2023-09-14 00:03:15.345000000
1696,2023-09-14 00:03:15.340000000
2858,2023-09-14 00:03:15.337000000
1691,2023-09-14 00:03:15.335000000
462,2023-09-14 00:03:15.333000000
3021,2023-09-14 00:03:15.312000000
2700,2023-09-14 00:03:15.309000000
2063,2023-09-14 00:03:15.306000000
1337,2023-09-14 00:03:15.266000000
1490,2023-09-14 00:03:15.234000000
1113,2023-09-14 00:03:15.222000000
863,2023-09-14 00:03:15.217000000
544,2023-09-14 00:03:15.204000000
826,2023-09-14 00:03:15.201000000
2382,2023-09-14 00:03:15.199000000
2647,2023-09-14 00:03:15.195000000
3029,2023-09-14 00:03:15.188000000
2283,2023-09-14 00:03:15.182000000
990,2023-09-14 00:03:15.176000000
2970,2023-09-14 00:03:15.173000000
3082,2023-09-14 00:03:15.172000000
1990,2023-09-14 00:03:15.167000000
495,2023-09-14 00:03:15.157000000
912,2023-09-14 00:03:15.146000000
1939,2023-09-14 00:03:15.121000000
2098,2023-09-14 00:03:15.075000000
983,2023-09-14 00:03:15.071000000
3394,2023-09-14 00:03:15.058000000
1807,2023-09-14 00:03:15.040000000
1586,2023-09-14 00:03:15.034000000
2474,2023-09-14 00:03:15.031000000
2289,2023-09-14 00:03:14.998000000
900,2023-09-14 00:03:14.998000000
2455,2023-09-14 00:03:14.997000000
727,2023-09-14 00:03:14.995000000
1571,2023-09-14 00:03:14.993000000
2270,2023-09-14 00:03:14.974000000
2406,2023-09-14 00:03:14.945000000
2377,2023-09-14 00:03:14.942000000
1520,2023-09-14 00:03:14.933000000
494,2023-09-14 00:03:14.932000000
881,2023-09-14 00:03:14.931000000
2551,2023-09-14 00:03:14.900000000
3015,2023-09-14 00:03:14.886000000
3226,2023-09-14 00:03:14.875000000
3186,2023-09-14 00:03:14.870000000
2142,2023-09-14 00:03:14.854000000
2880,2023-09-14 00:03:14.850000000
1287,2023-09-14 00:03:14.849000000
438,2023-09-14 00:03:14.839000000
970,2023-09-14 00:03:14.836000000
698,2023-09-14 00:03:14.824000000
592,2023-09-14 00:03:14.810000000
2622,2023-09-14 00:03:14.803000000
3071,2023-09-14 00:03:14.778000000
350,2023-09-14 00:03:14.774000000
2795,2023-09-14 00:03:14.756000000
974,2023-09-14 00:03:14.755000000
3003,2023-09-14 00:03:14.750000000
3121,2023-09-14 00:03:14.739000000
2851,2023-09-14 00:03:14.738000000
2165,2023-09-14 00:03:14.719000000
1421,2023-09-14 00:03:14.714000000
957,2023-09-14 00:03:14.692000000
371,2023-09-14 00:03:14.690000000
2915,2023-09-14 00:03:14.688000000
3088,2023-09-14 00:03:14.654000000
761,2023-09-14 00:03:14.646000000
1689,2023-09-14 00:03:14.634000000
3207,2023-09-14 00:03:14.625000000
2742,2023-09-14 00:03:14.620000000
3095,2023-09-14 00:03:14.614000000
2870,2023-09-14 00:03:14.609000000
2383,2023-09-14 00:03:14.587000000
1091,2023-09-14 00:03:14.574000000
3691,2023-09-14 00:03:14.567000000
2305,2023-09-14 00:03:14.564000000
693,2023-09-14 00:03:14.561000000
2384,2023-09-14 00:03:14.559000000
2710,2023-09-14 00:03:14.554000000
1207,2023-09-14 00:03:14.527000000
2170,2023-09-14 00:03:14.519000000
2708,2023-09-14 00:03:14.514000000
915,2023-09-14 00:03:14.512000000
2605,2023-09-14 00:03:14.487000000
942,2023-09-14 00:03:14.468000000
558,2023-09-14 00:03:14.465000000
3010,2023-09-14 00:03:14.459000000
2245,2023-09-14 00:03:14.446000000
3667,2023-09-14 00:03:14.446000000
2953,2023-09-14 00:03:14.444000000
1841,2023-09-14 00:03:14.422000000
685,2023-09-14 00:03:14.415000000
1296,2023-09-14 00:03:14.410000000
2975,2023-09-14 00:03:14.406000000
1296,2023-09-14 00:03:14.390000000
3301,2023-09-14 00:03:14.380000000
1879,2023-09-14 00:03:14.380000000
759,2023-09-14 00:03:14.374000000
3191,2023-09-14 00:03:14.361000000
2541,2023-09-14 00:03:14.358000000
1474,2023-09-14 00:03:14.333000000
863,2023-09-14 00:03:14.320000000
346,2023-09-14 00:03:14.318000000
216,2023-09-14 00:03:14.314000000
738,2023-09-14 00:03:14.312000000
1245,2023-09-14 00:03:14.291000000
2991,2023-09-14 00:03:14.285000000
1071,2023-09-14 00:03:14.242000000
1568,2023-09-14 00:03:14.239000000
2384,2023-09-14 00:03:14.227000000
2064,2023-09-14 00:03:14.218000000
2866,2023-09-14 00:03:14.202000000
698,2023-09-14 00:03:14.201000000
702,2023-09-14 00:03:14.190000000
695,2023-09-14 00:03:14.189000000
1639,2023-09-14 00:03:14.187000000
2321,2023-09-14 00:03:14.186000000
571,2023-09-14 00:03:14.183000000
449,2023-09-14 00:03:14.150000000
3165,2023-09-14 00:03:14.148000000
923,2023-09-14 00:03:14.123000000
1520,2023-09-14 00:03:14.108000000
3458,2023-09-14 00:03:14.099000000
1717,2023-09-14 00:03:14.091000000
1227,2023-09-14 00:03:14.074000000
3373,2023-09-14 00:03:14.067000000
518,2023-09-14 00:03:14.064000000
2620,2023-09-14 00:03:14.063000000
770,2023-09-14 00:03:14.062000000
1487,2023-09-14 00:03:14.060000000
738,2023-09-14 00:03:14.059000000
1056,2023-09-14 00:03:14.025000000
843,2023-09-14 00:03:13.989000000
2554,2023-09-14 00:03:13.985000000
3369,2023-09-14 00:03:13.975000000
3254,2023-09-14 00:03:13.975000000
2686,2023-09-14 00:03:13.970000000
742,2023-09-14 00:03:13.959000000
1410,2023-09-14 00:03:13.951000000
1587,2023-09-14 00:03:13.949000000
656,2023-09-14 00:03:13.944000000
1506,2023-09-14 00:03:13.944000000
2943,2023-09-14 00:03:13.928000000
3177,2023-09-14 00:03:13.891000000
3760,2023-09-14 00:03:13.890000000
2005,2023-09-14 00:03:13.872000000
1403,2023-09-14 00:03:13.870000000
2117,2023-09-14 00:03:13.869000000
732,2023-09-14 00:03:13.857000000
1223,2023-09-14 00:03:13.848000000
2518,2023-09-14 00:03:13.846000000
1211,2023-09-14 00:03:13.843000000
1680,2023-09-14 00:03:13.830000000
746,2023-09-14 00:03:13.824000000
3641,2023-09-14 00:03:13.800000000
2917,2023-09-14 00:03:13.785000000
1056,2023-09-14 00:03:13.767000000
1252,2023-09-14 00:03:13.744000000
603,2023-09-14 00:03:13.740000000
2769,2023-09-14 00:03:13.729000000
1369,2023-09-14 00:03:13.715000000
1490,2023-09-14 00:03:13.710000000
2090,2023-09-14 00:03:13.709000000
731,2023-09-14 00:03:13.708000000
2383,2023-09-14 00:03:13.707000000
73,2023-09-14 00:03:13.686000000
2027,2023-09-14 00:03:13.682000000
1734,2023-09-14 00:03:13.677000000
267,2023-09-14 00:03:13.647000000
2578,2023-09-14 00:03:13.644000000
2394,2023-09-14 00:03:13.641000000
2237,2023-09-14 00:03:13.636000000
750,2023-09-14 00:03:13.628000000
2695,2023-09-14 00:03:13.595000000
1936,2023-09-14 00:03:13.590000000
405,2023-09-14 00:03:13.564000000
432,2023-09-14 00:03:13.561000000
1390,2023-09-14 00:03:13.560000000
2067,2023-09-14 00:03:13.539000000
3007,2023-09-14 00:03:13.538000000
816,2023-09-14 00:03:13.537000000
1151,2023-09-14 00:03:13.532000000
809,2023-09-14 00:03:13.513000000
2704,2023-09-14 00:03:13.512000000
231,2023-09-14 00:03:13.495000000
2724,2023-09-14 00:03:13.471000000
2686,2023-09-14 00:03:13.467000000
1649,2023-09-14 00:03:13.463000000
2251,2023-09-14 00:03:13.458000000
2715,2023-09-14 00:03:13.446000000
412,2023-09-14 00:03:13.430000000
335,2023-09-14 00:03:13.429000000
2859,2023-09-14 00:03:13.424000000
267,2023-09-14 00:03:13.401000000
2247,2023-09-14 00:03:13.401000000
1695,2023-09-14 00:03:13.400000000
2983,2023-09-14 00:03:13.396000000
656,2023-09-14 00:03:13.355000000
1877,2023-09-14 00:03:13.350000000
465,2023-09-14 00:03:13.333000000
576,2023-09-14 00:03:13.331000000
449,2023-09-14 00:03:13.329000000
1534,2023-09-14 00:03:13.327000000
2236,2023-09-14 00:03:13.311000000
3094,2023-09-14 00:03:13.301000000
2896,2023-09-14 00:03:13.297000000
2350,2023-09-14 00:03:13.292000000
3047,2023-09-14 00:03:13.292000000
2612,2023-09-14 00:03:13.285000000
2138,2023-09-14 00:03:13.234000000
3086,2023-09-14 00:03:13.229000000
1145,2023-09-14 00:03:13.228000000
2576,2023-09-14 00:03:13.225000000
2959,2023-09-14 00:03:13.223000000
3123,2023-09-14 00:03:13.223000000
1744,2023-09-14 00:03:13.222000000
1872,2023-09-14 00:03:13.210000000
2060,2023-09-14 00:03:13.205000000
2731,2023-09-14 00:03:13.190000000
2911,2023-09-14 00:03:13.188000000
3216,2023-09-14 00:03:13.187000000
1777,2023-09-14 00:03:13.181000000
530,2023-09-14 00:03:13.181000000
3483,2023-09-14 00:03:13.181000000
3197,2023-09-14 00:03:13.164000000
3024,2023-09-14 00:03:13.114000000
520,2023-09-14 00:03:13.110000000
3152,2023-09-14 00:03:13.110000000
3111,2023-09-14 00:03:13.110000000
3312,2023-09-14 00:03:13.101000000
2602,2023-09-14 00:03:13.100000000
2416,2023-09-14 00:03:13.100000000
1113,2023-09-14 00:03:13.100000000
1607,2023-09-14 00:03:13.099000000
560,2023-09-14 00:03:13.087000000
2320,2023-09-14 00:03:13.085000000
758,2023-09-14 00:03:13.084000000
1372,2023-09-14 00:03:13.084000000
1264,2023-09-14 00:03:13.082000000
2857,2023-09-14 00:03:13.077000000
1515,2023-09-14 00:03:13.069000000
1137,2023-09-14 00:03:12.934000000
3008,2023-09-14 00:03:12.924000000
736,2023-09-14 00:03:12.908000000
203,2023-09-14 00:03:12.885000000
759,2023-09-14 00:03:12.883000000
434,2023-09-14 00:03:12.879000000
3039,2023-09-14 00:03:12.879000000
2395,2023-09-14 00:03:12.875000000
1222,2023-09-14 00:03:12.852000000
464,2023-09-14 00:03:12.848000000
843,2023-09-14 00:03:12.845000000
400,2023-09-14 00:03:12.839000000
3161,2023-09-14 00:03:12.818000000
1852,2023-09-14 00:03:12.808000000
2862,2023-09-14 00:03:12.805000000
361,2023-09-14 00:03:12.795000000
2515,2023-09-14 00:03:12.793000000
451,2023-09-14 00:03:12.781000000
741,2023-09-14 00:03:12.777000000
775,2023-09-14 00:03:12.772000000
1506,2023-09-14 00:03:12.761000000
2959,2023-09-14 00:03:12.754000000
834,2023-09-14 00:03:12.706000000
807,2023-09-14 00:03:12.699000000
1675,2023-09-14 00:03:12.699000000
368,2023-09-14 00:03:12.687000000
880,2023-09-14 00:03:12.678000000
1329,2023-09-14 00:03:12.661000000
2087,2023-09-14 00:03:12.659000000
1375,2023-09-14 00:03:12.658000000
1999,2023-09-14 00:03:12.618000000
1872,2023-09-14 00:03:12.616000000
496,2023-09-14 00:03:12.603000000
2829,2023-09-14 00:03:12.590000000
1907,2023-09-14 00:03:12.582000000
3330,2023-09-14 00:03:12.577000000
2948,2023-09-14 00:03:12.564000000
3312,2023-09-14 00:03:12.560000000
2736,2023-09-14 00:03:12.557000000
2608,2023-09-14 00:03:12.538000000
1306,2023-09-14 00:03:12.538000000
1423,2023-09-14 00:03:12.528000000
550,2023-09-14 00:03:12.525000000
869,2023-09-14 00:03:12.511000000
1486,2023-09-14 00:03:12.493000000
727,2023-09-14 00:03:12.492000000
3334,2023-09-14 00:03:12.472000000
3203,2023-09-14 00:03:12.452000000
1553,2023-09-14 00:03:12.451000000
2442,2023-09-14 00:03:12.450000000
2065,2023-09-14 00:03:12.444000000
2419,2023-09-14 00:03:12.435000000
1136,2023-09-14 00:03:12.433000000
617,2023-09-14 00:03:12.397000000
3364,2023-09-14 00:03:12.382000000
3412,2023-09-14 00:03:12.380000000
0,2023-09-14 00:03:12.363000000
1042,2023-09-14 00:03:12.358000000
2448,2023-09-14 00:03:12.352000000
2383,2023-09-14 00:03:12.340000000
1029,2023-09-14 00:03:12.339000000
86,2023-09-14 00:03:12.338000000
2773,2023-09-14 00:03:12.336000000
815,2023-09-14 00:03:12.323000000
3504,2023-09-14 00:03:12.288000000
2480,2023-09-14 00:03:12.279000000
3182,2023-09-14 00:03:12.276000000
2854,2023-09-14 00:03:12.266000000
3046,2023-09-14 00:03:12.247000000
829,2023-09-14 00:03:12.240000000
626,2023-09-14 00:03:12.236000000
2186,2023-09-14 00:03:12.236000000
1456,2023-09-14 00:03:12.230000000
2938,2023-09-14 00:03:12.230000000
3455,2023-09-14 00:03:12.224000000
2713,2023-09-14 00:03:12.206000000
1389,2023-09-14 00:03:12.189000000
674,2023-09-14 00:03:12.161000000
2771,2023-09-14 00:03:12.150000000
875,2023-09-14 00:03:12.150000000
618,2023-09-14 00:03:12.149000000
1245,2023-09-14 00:03:12.136000000
1857,2023-09-14 00:03:12.134000000
3370,2023-09-14 00:03:12.120000000
3194,2023-09-14 00:03:12.091000000
2398,2023-09-14 00:03:12.085000000
3210,2023-09-14 00:03:12.071000000
2796,2023-09-14 00:03:12.070000000
1072,2023-09-14 00:03:12.050000000
538,2023-09-14 00:03:12.047000000
2930,2023-09-14 00:03:12.031000000
2219,2023-09-14 00:03:12.028000000
2960,2023-09-14 00:03:12.023000000
3170,2023-09-14 00:03:12.002000000
560,2023-09-14 00:03:11.991000000
2752,2023-09-14 00:03:11.986000000
1518,2023-09-14 00:03:11.983000000
1456,2023-09-14 00:03:11.972000000
2821,2023-09-14 00:03:11.964000000
1014,2023-09-14 00:03:11.959000000
3235,2023-09-14 00:03:11.927000000
779,2023-09-14 00:03:11.926000000
3354,2023-09-14 00:03:11.925000000
428,2023-09-14 00:03:11.922000000
627,2023-09-14 00:03:11.912000000
2181,2023-09-14 00:03:11.903000000
730,2023-09-14 00:03:11.892000000
2332,2023-09-14 00:03:11.884000000
3231,2023-09-14 00:03:11.869000000
3504,2023-09-14 00:03:11.868000000
855,2023-09-14 00:03:11.846000000
2329,2023-09-14 00:03:11.829000000
2523,2023-09-14 00:03:11.826000000
3345,2023-09-14 00:03:11.816000000
